invoice_id,customer_id,invoice_date,invoice_amount,tax,discount,net_amount
INV0002330,CUST001809,2026-08-28,63759.24,6641.62,4853.18,65547.68
INV0002331,CUST007610,2026-08-09,30251.25,4261.35,1604.17,32908.43
INV0002332,CUST009283,2026-08-12,42250.72,2820.25,3285.38,41785.59
INV0002333,CUST006025,2026-08-25,10493.02,865.68,511.72,10846.98
INV0002334,CUST007540,2026-08-22,45785.25,6937.04,4395.23,48327.06
INV0002335,CUST000526,2026-08-13,18924.43,2620.96,492.52,21052.87
INV0002336,CUST006282,2026-08-18,61158.37,9600.89,763.11,69996.15
INV0002337,CUST007140,2026-08-24,13901.02,1699.59,1148.17,14452.44
INV0002338,CUST005855,2026-08-13,16702.58,1497.86,750.04,17450.4
INV0002339,CUST007894,2026-08-23,18968.88,2537.8,67.31,21439.37
INV0002340,CUST000902,2026-08-04,47972.07,7079.13,1936.25,53114.95
INV0002341,CUST005352,2026-08-20,87307.26,6712.35,6376.67,87642.94
INV0002342,CUST005547,2026-08-27,19983.75,1703.55,1456.16,20231.14
INV0002343,CUST001261,2026-08-04,25815.62,1890.15,1117.5,26588.27
INV0002344,CUST002438,2026-08-29,15809.24,1774.09,965.16,16618.17
INV0002345,CUST009517,2026-08-31,94665.43,13430.36,11.65,108084.14
INV0002346,CUST004253,2026-08-05,41992.48,5570.67,879.78,46683.37
INV0002347,CUST006910,2026-08-16,94155.21,12795.72,5245.48,101705.45
INV0002348,CUST001082,2026-08-30,49015.64,3733.2,744.29,52004.55
INV0002349,CUST005393,2026-08-23,53640.2,3089.86,3986.95,52743.11
INV0002350,CUST005531,2026-08-05,60229.39,7832.16,2124.17,65937.38
INV0002351,CUST006707,2026-08-27,90145.64,5997.81,2482.35,93661.1
INV0002352,CUST004323,2026-08-14,48159.62,8336.42,1815.0,54681.04
INV0002353,CUST005038,2026-08-07,7851.15,622.68,721.59,7752.24
INV0002354,CUST009919,2026-08-31,27177.55,2248.44,2475.27,26950.72
INV0002355,CUST009922,2026-08-24,37224.54,2829.13,2291.85,37761.82
INV0002356,CUST001103,2026-08-07,72169.06,6784.95,6324.45,72629.56
INV0002357,CUST004308,2026-08-31,70164.39,9977.5,2294.22,77847.67
INV0002358,CUST004601,2026-08-17,64252.25,8679.2,1873.47,71057.98
INV0002359,CUST002890,2026-08-05,72507.93,5329.53,7000.36,70837.1
INV0002360,CUST006689,2026-08-28,89988.84,15229.28,3156.79,102061.33
INV0002361,CUST007233,2026-08-24,7827.01,1244.26,230.2,8841.07
INV0002362,CUST001619,2026-08-29,6121.45,1101.21,5.77,7216.89
INV0002363,CUST007670,2026-08-20,44952.27,3560.63,3898.12,44614.78
INV0002364,CUST003367,2026-08-28,30036.83,4340.37,2689.68,31687.52
INV0002365,CUST004566,2026-08-16,67278.87,8215.36,4800.13,70694.1
INV0002366,CUST005296,2026-08-20,1592.55,97.0,100.97,1588.58
INV0002367,CUST005262,2026-08-19,23106.57,3521.83,694.74,25933.66
INV0002368,CUST007036,2026-08-27,88130.75,4680.62,1307.86,91503.51
INV0002369,CUST000639,2026-08-18,30270.75,5063.05,1880.53,33453.27
INV0002370,CUST009563,2026-08-01,66710.17,3950.47,5621.28,65039.36
INV0002371,CUST008121,2026-08-20,670.31,53.15,40.08,683.38
INV0002372,CUST003012,2026-08-21,79217.01,12278.89,624.69,90871.21
INV0002373,CUST001714,2026-08-01,61716.38,8087.64,2615.98,67188.04
INV0002374,CUST000582,2026-08-29,96525.7,9541.2,5078.34,100988.56
INV0002375,CUST005058,2026-08-15,30799.8,5451.65,2525.38,33726.07
INV0002376,CUST003996,2026-08-13,54923.63,7614.84,4580.41,57958.06
INV0002377,CUST000927,2026-08-05,44840.03,7034.72,2025.71,49849.04
INV0002378,CUST008787,2026-08-16,97243.36,7883.47,4359.49,100767.34
INV0002379,CUST008398,2026-08-15,72727.14,6940.13,6808.32,72858.95
INV0002380,CUST001853,2026-08-15,41433.92,4510.66,3763.0,42181.58
INV0002381,CUST000356,2026-08-21,75535.1,10808.78,6370.63,79973.25
INV0002382,CUST001397,2026-08-16,90809.95,4712.81,8254.58,87268.18
INV0002383,CUST002071,2026-08-01,71478.5,5768.68,941.89,76305.29
INV0002384,CUST007524,2026-08-09,24424.29,3873.37,227.2,28070.46
INV0002385,CUST005355,2026-08-20,16272.13,2607.14,887.12,17992.15
INV0002386,CUST008451,2026-08-25,25147.31,2429.77,2213.34,25363.74
INV0002387,CUST008940,2026-08-05,7134.67,927.9,492.11,7570.46
INV0002388,CUST005568,2026-08-17,82896.69,14342.09,6962.1,90276.68
INV0002389,CUST003838,2026-08-23,61113.31,7907.14,1646.55,67373.9
INV0002390,CUST002280,2026-08-07,43813.59,6284.38,647.53,49450.44
INV0002391,CUST008237,2026-08-19,3856.54,212.27,325.47,3743.34
INV0002392,CUST002019,2026-08-24,58848.02,10008.31,4535.76,64320.57
INV0002393,CUST009675,2026-08-21,95068.78,10388.59,6895.42,98561.95
INV0002394,CUST009029,2026-08-18,60766.19,6613.09,5852.62,61526.66
INV0002395,CUST008855,2026-08-27,22414.75,2714.58,1957.31,23172.02
INV0002396,CUST004074,2026-08-04,85703.23,11983.38,5347.15,92339.46
INV0002397,CUST001631,2026-08-31,89134.7,12655.62,757.91,101032.41
INV0002398,CUST002043,2026-08-10,73172.3,7322.65,3169.36,77325.59
INV0002399,CUST004969,2026-08-11,33261.14,3185.4,2661.16,33785.38
INV0002400,CUST008549,2026-08-11,48733.42,7598.95,1998.42,54333.95
INV0002401,CUST007637,2026-08-04,59804.94,10306.95,5892.87,64219.02
INV0002402,CUST005742,2026-08-30,14586.48,2393.25,793.58,16186.15
INV0002403,CUST003865,2026-08-04,86412.38,12631.25,4142.47,94901.16
INV0002404,CUST000884,2026-08-08,27533.41,3355.51,1499.82,29389.1
INV0002405,CUST003156,2026-08-27,6514.44,818.18,136.22,7196.4
INV0002406,CUST009269,2026-08-02,42385.79,5451.47,878.78,46958.48
INV0002407,CUST001740,2026-08-20,96108.66,13921.44,8633.84,101396.26
INV0002408,CUST006787,2026-08-22,27716.16,1823.11,1849.01,27690.26
INV0002409,CUST001541,2026-08-30,77319.6,5263.46,2640.99,79942.07
INV0002410,CUST002392,2026-08-09,68752.16,4654.37,1023.77,72382.76
INV0002411,CUST005078,2026-08-11,83280.13,12208.05,6776.5,88711.68
INV0002412,CUST008967,2026-08-15,78292.08,6422.98,469.39,84245.67
INV0002413,CUST002790,2026-08-14,95059.48,6326.31,5427.21,95958.58
INV0002414,CUST008574,2026-08-21,33278.92,2720.99,177.73,35822.18
INV0002415,CUST005508,2026-08-27,82889.79,6532.55,5256.24,84166.1
INV0002416,CUST005544,2026-08-20,61908.34,4012.31,4079.45,61841.2
INV0002417,CUST004698,2026-08-23,19587.3,2915.71,1411.77,21091.24
INV0002418,CUST006675,2026-08-04,38033.35,2280.92,2929.01,37385.26
INV0002419,CUST000287,2026-08-06,63391.76,5983.48,6049.12,63326.12
INV0002420,CUST009729,2026-08-25,10470.89,727.38,85.56,11112.71
INV0002421,CUST002323,2026-08-28,50964.63,6502.69,2079.66,55387.66
INV0002422,CUST001389,2026-08-05,25609.3,4298.06,394.48,29512.88
INV0002423,CUST005713,2026-08-23,98810.65,10053.48,6196.09,102668.04
INV0002424,CUST005183,2026-08-25,18867.89,1204.64,1136.75,18935.78
INV0002425,CUST005106,2026-08-05,89717.87,9201.66,930.39,97989.14
INV0002426,CUST008358,2026-08-14,15688.47,2580.8,729.43,17539.84
INV0002427,CUST006540,2026-08-07,58195.22,7786.46,5508.73,60472.95
INV0002428,CUST005413,2026-08-20,34971.86,4279.19,744.7,38506.35
INV0002429,CUST001286,2026-08-27,29857.82,2501.79,1401.47,30958.14
INV0002430,CUST001531,2026-08-12,96975.31,6359.75,4286.73,99048.33
INV0002431,CUST009652,2026-08-23,7208.82,1008.2,638.51,7578.51
INV0002432,CUST008564,2026-08-08,84071.57,9586.44,1118.55,92539.46
INV0002433,CUST009041,2026-08-11,58246.68,5491.88,1360.8,62377.76
INV0002434,CUST002811,2026-08-30,74951.94,5677.24,5909.91,74719.27
INV0002435,CUST004854,2026-08-04,86283.48,13809.74,521.63,99571.59
INV0002436,CUST008311,2026-08-24,92617.55,6700.05,380.03,98937.57
INV0002437,CUST001994,2026-08-14,71677.7,12408.8,2564.18,81522.32
INV0002438,CUST002784,2026-08-02,569.74,53.49,11.81,611.42
INV0002439,CUST000602,2026-08-10,96286.4,6929.63,8976.01,94240.02
INV0002440,CUST001946,2026-08-16,93925.86,9721.02,8115.96,95530.92
INV0002441,CUST008646,2026-08-08,25667.9,4480.11,2425.6,27722.41
INV0002442,CUST000537,2026-08-29,29444.89,3502.65,2418.87,30528.67
INV0002443,CUST006856,2026-08-07,6736.0,527.8,618.87,6644.93
INV0002444,CUST007748,2026-08-08,45236.0,4206.8,3374.51,46068.29
INV0002445,CUST006797,2026-08-31,67201.01,6596.41,1766.13,72031.29
INV0002446,CUST002784,2026-08-29,93644.32,9672.87,1743.21,101573.98
INV0002447,CUST005022,2026-08-31,17413.82,1578.2,905.53,18086.49
INV0002448,CUST008897,2026-08-14,70817.57,4316.79,2016.94,73117.42
INV0002449,CUST002071,2026-08-17,84499.37,6907.38,6484.15,84922.6
INV0002450,CUST000888,2026-08-31,43527.85,3656.17,381.42,46802.6
INV0002451,CUST005744,2026-08-10,9944.77,696.59,877.93,9763.43
INV0002452,CUST007690,2026-08-27,67210.29,11899.3,6371.39,72738.2
INV0002453,CUST009217,2026-08-31,31764.3,5471.3,373.17,36862.43
INV0002454,CUST004814,2026-08-02,42088.14,6788.75,1658.63,47218.26
INV0002455,CUST004052,2026-08-28,15590.92,2633.36,242.37,17981.91
INV0002456,CUST001083,2026-08-30,85837.82,6877.99,5942.51,86773.3
INV0002457,CUST009469,2026-08-11,83216.53,12840.96,65.22,95992.27
INV0002458,CUST005816,2026-08-20,43102.7,6256.72,1700.55,47658.87
INV0002459,CUST006724,2026-08-14,52954.36,8826.89,2549.71,59231.54
INV0002460,CUST002916,2026-08-18,22227.71,2679.15,1698.98,23207.88
INV0002461,CUST002304,2026-08-10,46804.38,7975.6,2734.9,52045.08
INV0002462,CUST009170,2026-08-03,23229.94,2925.67,1053.2,25102.41
INV0002463,CUST003851,2026-08-22,86665.38,5575.17,6963.29,85277.26
INV0002464,CUST002624,2026-08-28,48314.98,2484.44,3449.17,47350.25
INV0002465,CUST008894,2026-08-13,76415.19,10932.16,4561.21,82786.14
INV0002466,CUST006244,2026-08-11,23560.74,1816.63,288.57,25088.8
INV0002467,CUST005752,2026-08-14,46664.28,5342.25,2709.5,49297.03
INV0002468,CUST008162,2026-08-01,13775.13,1587.45,1154.58,14208.0
INV0002469,CUST006216,2026-08-08,38252.96,4089.88,3477.26,38865.58
INV0002470,CUST008617,2026-08-29,96829.21,5947.34,3404.39,99372.16
INV0002471,CUST006670,2026-08-01,37814.79,2088.91,109.91,39793.79
INV0002472,CUST009690,2026-08-26,85109.88,8053.42,5944.01,87219.29
INV0002473,CUST007024,2026-08-28,78390.63,5244.37,7835.19,75799.81
INV0002474,CUST000687,2026-08-09,12811.11,1104.5,513.21,13402.4
INV0002475,CUST003331,2026-08-18,30799.98,2011.34,1867.48,30943.84
INV0002476,CUST007564,2026-08-23,62375.22,5107.41,880.14,66602.49
INV0002477,CUST009120,2026-08-08,91320.65,5827.99,8807.58,88341.06
INV0002478,CUST003901,2026-08-07,92942.32,12314.97,4247.04,101010.25
INV0002479,CUST003819,2026-08-07,53138.23,6477.67,875.89,58740.01
INV0002480,CUST002092,2026-08-02,66137.85,6359.99,5293.18,67204.66
INV0002481,CUST000743,2026-08-25,54487.83,5221.75,2087.76,57621.82
INV0002482,CUST001512,2026-08-15,30358.61,1747.72,697.59,31408.74
INV0002483,CUST005872,2026-08-06,5864.13,608.93,24.94,6448.12
INV0002484,CUST004292,2026-08-03,58552.92,4532.47,3068.84,60016.55
INV0002485,CUST003060,2026-08-01,32245.37,5657.68,3150.79,34752.26
INV0002486,CUST008264,2026-08-30,86545.84,5746.69,6672.21,85620.32
INV0002487,CUST000338,2026-08-28,42149.0,6970.45,4170.59,44948.86
INV0002488,CUST002444,2026-08-13,19143.25,1723.36,419.83,20446.78
INV0002489,CUST002371,2026-08-21,77177.31,9723.83,6520.99,80380.15
INV0002490,CUST002280,2026-08-25,36583.81,5811.07,186.14,42208.74
INV0002491,CUST006715,2026-08-11,97506.84,12026.88,6967.89,102565.83
INV0002492,CUST002564,2026-08-04,46909.88,4350.13,2877.59,48382.42
INV0002493,CUST009514,2026-08-22,11479.74,1412.87,335.49,12557.12
INV0002494,CUST001399,2026-08-23,67771.45,10705.64,1854.25,76622.84
INV0002495,CUST007813,2026-08-13,53875.92,8883.93,1256.18,61503.67
INV0002496,CUST001874,2026-08-20,28521.95,1908.2,1147.54,29282.61
INV0002497,CUST005743,2026-08-22,6328.83,751.24,539.58,6540.49
INV0002498,CUST005049,2026-08-24,65240.99,10860.69,2457.87,73643.81
INV0002499,CUST008737,2026-08-10,61218.61,6044.99,3708.95,63554.65
INV0002500,CUST002555,2026-08-21,50564.42,6151.67,1282.81,55433.28
INV0002501,CUST006621,2026-08-28,7039.02,1003.39,447.67,7594.74
INV0002502,CUST003489,2026-08-03,34212.31,4309.29,264.7,38256.9
INV0002503,CUST001299,2026-08-25,87927.43,9555.04,7662.81,89819.66
INV0002504,CUST002260,2026-08-31,66789.36,11581.42,3256.25,75114.53
INV0002505,CUST001474,2026-08-12,76249.77,12357.61,7152.41,81454.97
INV0002506,CUST009680,2026-08-13,4794.4,316.59,381.29,4729.7
INV0002507,CUST008787,2026-08-08,19835.2,1567.14,1192.62,20209.72
INV0002508,CUST005264,2026-08-27,65156.01,9717.89,5598.33,69275.57
INV0002509,CUST002752,2026-08-06,92469.71,5436.26,2160.77,95745.2
INV0002510,CUST000895,2026-08-27,38832.52,2634.58,1507.03,39960.07
INV0002511,CUST006388,2026-08-09,35050.03,3666.26,1993.67,36722.62
INV0002512,CUST000589,2026-08-23,29287.66,2492.25,503.81,31276.1
INV0002513,CUST001821,2026-08-26,73728.81,12206.09,2895.14,83039.76
INV0002514,CUST006295,2026-08-23,74642.71,7962.46,4165.07,78440.1
INV0002515,CUST009132,2026-08-21,77696.55,7027.35,7517.86,77206.04
INV0002516,CUST003077,2026-08-23,33951.36,4976.48,2793.85,36133.99
INV0002517,CUST000667,2026-08-01,93291.48,10770.76,5460.34,98601.9
INV0002518,CUST006919,2026-08-28,86478.7,6459.18,3429.78,89508.1
INV0002519,CUST003697,2026-08-10,8118.35,598.47,141.58,8575.24
INV0002520,CUST003160,2026-08-09,52368.32,3100.64,4645.1,50823.86
INV0002521,CUST005434,2026-08-01,73480.29,8608.89,495.73,81593.45
INV0002522,CUST008328,2026-08-11,87987.04,14428.3,6640.53,95774.81
INV0002523,CUST009754,2026-08-25,43019.32,5188.21,3530.36,44677.17
INV0002524,CUST000657,2026-08-14,42957.94,2672.73,2646.43,42984.24
INV0002525,CUST003565,2026-08-06,94070.97,7368.01,693.67,100745.31
INV0002526,CUST007243,2026-08-15,37062.54,2842.1,1434.1,38470.54
INV0002527,CUST009611,2026-08-07,2651.78,207.75,77.43,2782.1
INV0002528,CUST008410,2026-08-02,30449.24,2340.25,1239.53,31549.96
INV0002529,CUST006306,2026-08-06,43296.01,4716.85,90.03,47922.83
INV0002530,CUST008093,2026-08-02,47653.38,7877.25,2014.63,53516.0
INV0002531,CUST009348,2026-08-19,93399.88,9334.15,960.52,101773.51
INV0002532,CUST005585,2026-08-28,68768.43,7182.98,3139.85,72811.56
INV0002533,CUST005509,2026-08-31,71252.65,7895.66,2556.25,76592.06
INV0002534,CUST000557,2026-08-31,76889.68,4744.98,2946.73,78687.93
INV0002535,CUST009674,2026-08-08,68630.03,4613.63,6646.35,66597.31
INV0002536,CUST002779,2026-08-23,9240.57,1479.52,657.07,10063.02
INV0002537,CUST002809,2026-08-21,56353.96,3564.4,4274.85,55643.51
INV0002538,CUST009633,2026-08-11,16040.87,2687.9,62.38,18666.39
INV0002539,CUST005171,2026-08-05,78855.05,10053.87,7795.6,81113.32
INV0002540,CUST008380,2026-08-18,77203.94,6601.4,2059.76,81745.58
INV0002541,CUST000574,2026-08-05,15267.84,2322.28,1495.95,16094.17
INV0002542,CUST005558,2026-08-24,76771.81,13519.55,7228.42,83062.94
INV0002543,CUST000797,2026-08-08,47228.75,2998.68,2174.29,48053.14
INV0002544,CUST001685,2026-08-28,58995.8,5678.95,412.84,64261.91
INV0002545,CUST009596,2026-08-19,80445.37,6220.09,6648.21,80017.25
INV0002546,CUST009229,2026-08-19,67778.21,5085.97,6116.09,66748.09
INV0002547,CUST006228,2026-08-06,23342.88,3294.04,945.49,25691.43
INV0002548,CUST001556,2026-08-28,92235.97,15445.29,9083.84,98597.42
INV0002549,CUST009624,2026-08-20,30863.47,3972.84,1822.61,33013.7
INV0002550,CUST001807,2026-08-04,82728.3,9623.79,800.09,91552.0
INV0002551,CUST004253,2026-08-23,79710.56,10988.89,5781.84,84917.61
INV0002552,CUST006895,2026-08-17,99513.05,11870.09,7390.29,103992.85
INV0002553,CUST003369,2026-08-12,93242.74,5986.92,1363.6,97866.06
INV0002554,CUST005866,2026-08-05,14641.39,950.36,308.47,15283.28
INV0002555,CUST004681,2026-08-21,53176.2,8602.18,72.01,61706.37
INV0002556,CUST008739,2026-08-02,28847.39,1452.57,1612.46,28687.5
INV0002557,CUST008064,2026-08-01,75173.02,7627.71,2998.69,79802.04
INV0002558,CUST009088,2026-08-28,95139.06,11425.95,8628.76,97936.25
INV0002559,CUST004069,2026-08-15,877.31,137.39,53.63,961.07
INV0002560,CUST003215,2026-08-12,81243.86,4409.45,3133.7,82519.61
INV0002561,CUST002752,2026-08-04,35796.27,4249.82,2309.53,37736.56
INV0002562,CUST004677,2026-08-11,6886.0,483.77,36.8,7332.97
INV0002563,CUST001671,2026-08-15,48630.53,8587.56,4632.79,52585.3
INV0002564,CUST001963,2026-08-26,87907.53,14181.39,4702.6,97386.32
INV0002565,CUST005046,2026-08-02,3539.14,190.45,200.13,3529.46
INV0002566,CUST005825,2026-08-21,94355.23,15601.45,8461.41,101495.27
INV0002567,CUST003417,2026-08-28,71752.03,10716.27,904.16,81564.14
INV0002568,CUST003230,2026-08-18,33408.99,5491.35,96.02,38804.32
INV0002569,CUST003827,2026-08-12,98590.61,12617.91,297.57,110910.95
INV0002570,CUST002630,2026-08-18,41616.92,5557.27,146.31,47027.88
INV0002571,CUST009537,2026-08-06,17741.33,2280.61,998.79,19023.15
INV0002572,CUST004282,2026-08-10,13259.06,1196.66,1129.09,13326.63
INV0002573,CUST002262,2026-08-24,24876.89,3516.79,766.48,27627.2
INV0002574,CUST005205,2026-08-31,82974.94,5828.19,6297.37,82505.76
INV0002575,CUST002195,2026-08-16,65992.24,3828.93,3525.84,66295.33
INV0002576,CUST000310,2026-08-13,51351.53,3976.34,869.11,54458.76
INV0002577,CUST000664,2026-08-13,62447.14,5074.73,1492.37,66029.5
INV0002578,CUST001475,2026-08-20,82660.74,13427.34,3297.16,92790.92
INV0002579,CUST001201,2026-08-28,39737.73,6207.91,643.33,45302.31
INV0002580,CUST001513,2026-08-07,785.05,129.92,29.55,885.42
INV0002581,CUST002860,2026-08-14,45657.21,6813.19,1861.43,50608.97
INV0002582,CUST005860,2026-08-04,79958.02,8718.58,7276.21,81400.39
INV0002583,CUST002797,2026-08-19,52861.04,6599.09,2787.38,56672.75
INV0002584,CUST000351,2026-08-07,94852.62,16146.13,1796.77,109201.98
INV0002585,CUST008601,2026-08-17,55029.24,9407.49,418.01,64018.72
INV0002586,CUST006652,2026-08-23,64087.89,7908.82,75.05,71921.66
INV0002587,CUST008021,2026-08-01,22344.67,1640.77,540.08,23445.36
INV0002588,CUST006838,2026-08-19,69324.63,4644.09,303.16,73665.56
INV0002589,CUST001861,2026-08-31,69945.88,12155.09,2503.68,79597.29
INV0002590,CUST009437,2026-08-17,63015.11,9135.12,5666.69,66483.54
INV0002591,CUST000446,2026-08-19,87577.11,4429.69,5468.25,86538.55
INV0002592,CUST003445,2026-08-20,5892.64,516.85,453.65,5955.84
INV0002593,CUST006524,2026-08-04,20814.56,3052.07,1697.3,22169.33
INV0002594,CUST007300,2026-08-06,94179.67,8975.28,5556.59,97598.36
INV0002595,CUST002237,2026-08-10,48179.79,3236.21,3541.33,47874.67
INV0002596,CUST000924,2026-08-22,58699.63,6687.63,5206.43,60180.83
INV0002597,CUST007210,2026-08-26,24682.61,3552.03,1688.49,26546.15
INV0002598,CUST001154,2026-08-08,28903.38,2951.62,2156.29,29698.71
INV0002599,CUST008711,2026-08-30,23015.31,1750.86,1082.59,23683.58
INV0002600,CUST008703,2026-08-12,78346.09,12575.07,828.02,90093.14
INV0002601,CUST009754,2026-08-02,88129.23,6423.9,6706.84,87846.29
INV0002602,CUST004964,2026-08-23,80008.41,13654.97,7170.67,86492.71
INV0002603,CUST005182,2026-08-09,40425.96,6732.0,1879.38,45278.58
INV0002604,CUST006924,2026-08-02,10479.09,1305.17,523.8,11260.46
INV0002605,CUST005395,2026-08-29,62618.24,7197.54,3198.49,66617.29
INV0002606,CUST000791,2026-08-25,75622.1,5111.24,2794.83,77938.51
INV0002607,CUST008558,2026-08-16,26939.92,3795.1,1334.44,29400.58
INV0002608,CUST003507,2026-08-07,58425.54,3675.2,613.9,61486.84
INV0002609,CUST007613,2026-08-07,83905.09,6373.22,835.95,89442.36
INV0002610,CUST001369,2026-08-27,77734.85,12874.8,4505.28,86104.37
INV0002611,CUST003413,2026-08-06,81369.45,5988.11,5818.86,81538.7
INV0002612,CUST009262,2026-08-28,96188.17,7902.24,7686.65,96403.76
INV0002613,CUST008690,2026-08-25,44157.35,5607.24,3888.08,45876.51
INV0002614,CUST005080,2026-08-06,56043.01,8341.94,26.38,64358.57
INV0002615,CUST008471,2026-08-25,15337.47,1481.58,657.22,16161.83
INV0002616,CUST006905,2026-08-20,68412.93,3471.47,6567.98,65316.42
INV0002617,CUST001860,2026-08-19,3842.76,469.06,95.42,4216.4
INV0002618,CUST008637,2026-08-20,91709.27,10002.77,679.44,101032.6
INV0002619,CUST000793,2026-08-25,66952.09,6556.06,1143.43,72364.72
INV0002620,CUST000994,2026-08-12,27024.76,1600.46,1169.69,27455.53
INV0002621,CUST008315,2026-08-29,14960.96,2211.05,129.1,17042.91
INV0002622,CUST008030,2026-08-25,37651.75,4402.69,3135.9,38918.54
INV0002623,CUST000216,2026-08-29,25626.99,2102.22,567.55,27161.66
INV0002624,CUST005500,2026-08-13,50394.34,4500.11,275.37,54619.08
INV0002625,CUST008681,2026-08-26,92462.91,7058.29,3033.58,96487.62
INV0002626,CUST006466,2026-08-09,60772.65,9945.03,64.43,70653.25
INV0002627,CUST004846,2026-08-13,29311.69,2559.31,874.72,30996.28
INV0002628,CUST003282,2026-08-10,21556.3,1939.09,857.96,22637.43
INV0002629,CUST004963,2026-08-21,44074.6,2615.44,87.7,46602.34
INV0002630,CUST004502,2026-08-30,20423.03,1615.8,914.47,21124.36
INV0002631,CUST000870,2026-08-11,70072.97,10809.81,415.8,80466.98
INV0002632,CUST009639,2026-08-26,73015.52,12672.64,7130.99,78557.17
INV0002633,CUST002919,2026-08-07,9613.82,1589.12,204.13,10998.81
INV0002634,CUST003689,2026-08-03,9222.42,929.96,648.46,9503.92
INV0002635,CUST001170,2026-08-05,53406.9,4320.87,485.28,57242.49
INV0002636,CUST001354,2026-08-01,75633.1,7604.79,117.15,83120.74
INV0002637,CUST007081,2026-08-12,35536.14,6197.33,1185.77,40547.7
INV0002638,CUST003824,2026-08-09,98179.08,12035.94,9578.14,100636.88
INV0002639,CUST003278,2026-08-20,50561.26,2918.26,3543.01,49936.51
INV0002640,CUST000196,2026-08-11,97842.41,14646.72,611.12,111878.01
INV0002641,CUST006045,2026-08-04,78018.61,8984.55,6365.64,80637.52
INV0002642,CUST005130,2026-08-09,57382.81,5969.99,2944.95,60407.85
INV0002643,CUST006625,2026-08-03,92303.79,5334.88,5496.73,92141.94
INV0002644,CUST001136,2026-08-29,31631.75,2108.45,1596.27,32143.93
INV0002645,CUST004469,2026-08-16,47476.38,6352.42,654.07,53174.73
INV0002646,CUST004817,2026-08-13,57861.2,9822.58,5493.79,62189.99
INV0002647,CUST009782,2026-08-24,51238.13,7253.55,658.64,57833.04
INV0002648,CUST003583,2026-08-09,70652.09,7957.9,3261.17,75348.82
INV0002649,CUST003576,2026-08-10,84506.48,6565.07,6023.6,85047.95
